step,loss,acc
805,1.7774171829223633,0.41
806,1.4345300197601318,0.485
807,1.665622353553772,0.42
808,1.7746691703796387,0.405
809,1.7946743965148926,0.37
810,1.6096911430358887,0.435
811,1.6965742111206055,0.41
812,1.517545223236084,0.475
813,1.6776677370071411,0.405
814,1.7453813552856445,0.41
815,1.869085431098938,0.41
816,1.8309603929519653,0.395
817,1.5560455322265625,0.47
818,1.7909976243972778,0.37
819,1.9696639776229858,0.36
820,1.7416927814483643,0.405
821,1.7362909317016602,0.385
822,1.867017388343811,0.375
823,1.513309121131897,0.455
824,1.5356849431991577,0.485
825,1.4839407205581665,0.435
826,1.616073489189148,0.455
827,1.6254234313964844,0.425
828,1.7002214193344116,0.415
829,1.597869873046875,0.44
830,1.5749785900115967,0.445
831,1.6970211267471313,0.415
832,1.617055058479309,0.41
833,1.5500547885894775,0.5
834,1.720180630683899,0.415
835,1.5694246292114258,0.42
836,1.5926649570465088,0.43
837,1.7401971817016602,0.38
838,1.5890839099884033,0.45
839,1.636849045753479,0.39
840,1.5393681526184082,0.475
841,1.4615232944488525,0.48
842,1.6315771341323853,0.4
843,1.6251486539840698,0.465
844,1.449438214302063,0.515
845,1.3401588201522827,0.53
846,1.4959444999694824,0.5
847,1.4572066068649292,0.485
848,1.5370750427246094,0.44
849,1.6294257640838623,0.44
850,1.5576729774475098,0.43
851,1.6468000411987305,0.45
852,1.515751600265503,0.445
853,1.7699238061904907,0.39
854,1.7978328466415405,0.36
855,1.6616981029510498,0.45
856,1.6511764526367188,0.395
857,1.6322598457336426,0.42
858,1.7227035760879517,0.38
859,1.600874900817871,0.46
860,1.8638672828674316,0.425
861,1.8273829221725464,0.415
862,1.7572802305221558,0.425
863,1.746321439743042,0.37
864,1.8926745653152466,0.38
865,1.690611720085144,0.435
866,1.5929661989212036,0.46
867,1.5162169933319092,0.45
868,1.4780551195144653,0.48
869,1.5418778657913208,0.45
870,1.5876359939575195,0.48
871,1.5780469179153442,0.445
872,1.469510555267334,0.445
873,1.6900674104690552,0.435
874,1.7116022109985352,0.395
875,1.6840205192565918,0.43
876,1.6493198871612549,0.42
877,1.6466400623321533,0.395
878,1.578852891921997,0.415
879,1.4505739212036133,0.495
880,1.6775251626968384,0.4
881,1.704454779624939,0.435
882,1.7647205591201782,0.455
883,1.8092563152313232,0.37
884,1.7628010511398315,0.36
885,1.7165305614471436,0.405
886,1.850408911705017,0.39
887,1.6293725967407227,0.415
888,1.6880815029144287,0.41
889,1.5031057596206665,0.46
